timestamp,open,high,low,close
1787249460000,4514.745,4514.865,4512.965,4513.315
1787249520000,4513.315,4513.825,4509.835,4510.315
1787249580000,4510.305,4511.765,4510.255,4510.745
1787249640000,4510.745,4511.995,4510.485,4511.035
1787249700000,4511.035,4512.365,4510.575,4511.675
1787249760000,4511.675,4512.515,4508.675,4509.515
1787249820000,4509.495,4511.125,4509.445,4510.315
1787249880000,4510.295,4513.945,4509.215,4513.415
1787249940000,4513.525,4516.645,4513.525,4516.195
1787250000000,4516.315,4516.485,4515.315,4516.065
1787250060000,4515.945,4517.215,4515.795,4517.015
1787250120000,4517.065,4518.565,4516.935,4517.525
1787250180000,4517.515,4517.645,4515.865,4516.255
1787250240000,4516.135,4517.275,4516.125,4516.825
1787250300000,4516.725,4518.875,4516.725,4518.335
1787250360000,4518.315,4519.625,4518.285,4519.265
1787250420000,4519.285,4520.075,4519.115,4520.075
1787250480000,4519.935,4519.965,4518.665,4518.885
1787250540000,4518.935,4520.575,4518.935,4519.415
1787250600000,4519.035,4521.395,4518.855,4521.395
1787250660000,4521.115,4521.825,4520.425,4520.635
1787250720000,4520.635,4521.505,4520.535,4521.275
1787250780000,4521.225,4521.285,4519.965,4519.965
1787250840000,4519.795,4520.655,4519.415,4519.835
1787250900000,4519.835,4521.035,4519.245,4520.145
