timestamp,open,high,low,close
1787214660000,4490.105,4490.255,4486.935,4487.645
1787214720000,4487.585,4488.675,4487.235,4487.875
1787214780000,4487.875,4489.795,4487.605,4488.975
1787214840000,4489.015,4493.105,4489.015,4492.905
1787214900000,4492.855,4494.895,4491.945,4493.885
1787214960000,4493.725,4495.205,4493.565,4493.995
1787215020000,4494.015,4494.955,4493.885,4494.855
1787215080000,4494.835,4495.265,4493.615,4493.925
1787215140000,4493.745,4493.745,4489.885,4491.505
1787215200000,4491.375,4492.075,4490.835,4491.735
1787215260000,4491.675,4491.845,4490.275,4490.285
1787215320000,4490.175,4492.615,4490.075,4492.185
1787215380000,4492.215,4492.885,4491.475,4491.765
1787215440000,4492.025,4492.025,4490.395,4490.395
1787215500000,4490.355,4491.365,4489.915,4491.165
1787215560000,4490.475,4490.805,4488.145,4488.505
1787215620000,4488.535,4489.095,4488.035,4488.445
1787215680000,4488.325,4489.045,4488.095,4488.475
1787215740000,4488.585,4488.985,4487.795,4487.815
1787215800000,4487.975,4489.265,4487.455,4489.115
1787215860000,4489.105,4489.705,4488.835,4488.835
1787215920000,4488.745,4490.125,4488.335,4490.095
1787215980000,4490.065,4490.565,4489.755,4490.475
1787216040000,4490.435,4491.745,4490.105,4491.595
1787216100000,4491.545,4491.845,4489.565,4489.595
1787216160000,4489.695,4490.035,4488.705,4489.135
1787216220000,4489.025,4489.065,4487.485,4487.485
1787216280000,4487.565,4489.685,4487.375,4489.645
1787216340000,4489.695,4489.695,4488.375,4489.165
1787216400000,4489.205,4489.555,4488.305,4488.435
1787216460000,4488.535,4489.575,4488.325,4488.835
1787216520000,4488.885,4489.665,4488.265,4489.145
1787216580000,4489.105,4490.535,4488.685,4490.015
1787216640000,4490.075,4490.945,4489.355,4490.575
1787216700000,4490.555,4491.095,4488.975,4488.995
1787216760000,4488.985,4490.555,4488.595,4490.555
1787216820000,4490.555,4491.685,4490.325,4491.625
1787216880000,4491.555,4493.135,4491.145,4491.715
1787216940000,4491.785,4492.535,4491.065,4491.495
1787217000000,4491.495,4494.065,4491.495,4492.875
1787217060000,4492.915,4493.345,4491.235,4492.075
1787217120000,4492.155,4492.255,4491.185,4491.885
1787217180000,4491.655,4492.485,4491.245,4491.785
1787217240000,4491.775,4492.605,4491.775,4492.145
1787217300000,4492.115,4492.705,4491.885,4492.695
1787217360000,4492.665,4493.705,4492.585,4492.655
1787217420000,4492.535,4493.565,4490.545,4490.975
1787217480000,4490.895,4491.505,4490.355,4490.485
1787217540000,4490.635,4490.635,4489.035,4489.135
1787217600000,4489.255,4489.575,4488.135,4488.715
